alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
0,16x16,,2045,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01011,0.00542,3.4,,
0,16x16,,2046,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01039,0.00826,4.11,,
0,16x16,,2047,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00658,0.00402,2.86,,
0,16x16,,2048,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.36801,1.03426,143.24,,
0,16x16,,2049,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01717,0.02163,6.55,,
0,16x16,,2050,,10,4,0.9,0.9,0.005,0,20.0,96.0,0.68217,1.40991,346.84,,
0,16x16,,2051,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00339,0.00121,1.4,,
0,16x16,,2052,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00654,0.00366,2.95,,
0,16x16,,2053,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00792,0.00362,3.07,,
0,16x16,,2054,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00465,0.00196,1.68,,
0,16x16,,2055,,10,4,0.9,0.9,0.005,0,20.0,99.0,0.01831,0.03433,7.57,,
0,16x16,,2056,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.04252,0.11851,17.58,,
0,16x16,,2057,,10,4,0.9,0.9,0.005,0,20.0,97.0,0.43441,0.63044,175.87,,
0,16x16,,2058,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.05208,0.06988,27.28,,
0,16x16,,2059,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00653,0.0044,2.38,,
0,16x16,,2060,,10,4,0.9,0.9,0.005,0,20.0,99.0,0.07936,0.19268,39.18,,
0,16x16,,2061,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.03178,0.04776,12.56,,
0,16x16,,2062,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00438,0.00117,1.82,,
0,16x16,,2063,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.10446,0.48052,48.53,,
0,16x16,,2064,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.10539,0.73583,45.92,,
0,16x16,,2065,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00697,0.00519,2.84,,
